slope_deg,elevation_m,rainfall_7day_mm,soil_type,landslide_probability
0.0,362.43,39.07,Sandy Loam,0.11734753051548197
4.26,483.64,90.05,Loam,0.20539369016628467
12.28,876.06,113.26,Loam,0.33921826937475075
24.39,1664.4,141.87,Sandy Loam,0.5884511448985513
14.97,1272.48,123.05,Sandy Loam,0.41221977652848046
15.19,1171.54,129.08,Silt Loam,0.4390652116822845
11.15,798.93,96.76,Sandy Loam,0.2845540901134744
34.67,1883.98,167.2,Sand,0.726897270695087
17.77,974.93,125.12,Loam,0.4250403424372061
0.49,448.06,72.7,Sandy Loam,0.1534383240310124
22.4,1349.01,148.64,Silt Loam,0.5707113852811722
8.68,493.53,84.77,Clay,0.26875847774883616
17.57,886.88,106.6,Loam,0.38039506944019447
16.96,1162.6,131.36,Sandy Loam,0.43611636491138
28.62,1786.18,204.12,Clay,0.7867863996310359
17.74,1139.03,139.03,Loam,0.46829439491499597
18.13,1493.84,141.82,Sandy Loam,0.5042373204759051
32.79,1987.79,208.4,Clay Loam,0.8180414587402728
8.19,523.53,57.15,Sand,0.1729466283850676
12.55,767.04,96.6,Loam,0.3040696905112549
12.06,970.78,114.52,Sandy Loam,0.337406509071921
15.43,1017.11,90.79,Clay,0.39194138841497
9.85,998.74,108.06,Clay,0.36485195196584275
34.38,1842.94,189.84,Silt Loam,0.7888121614150003
23.89,1513.86,149.7,Clay,0.6407211661333879
19.29,1333.44,144.73,Loam,0.5167478216893748
8.71,825.93,106.42,Clay Loam,0.3119236771212834
27.69,1700.44,172.58,Sand,0.6553645540403252
30.23,1923.6,196.49,Silt Loam,0.7733670552800885
31.21,1696.04,193.39,Sand,0.7201706018219561
0.0,302.66,54.34,Silt Loam,0.13823489513548523
29.6,1381.88,147.38,Clay,0.6780017083221564
9.06,386.93,40.45,Sandy Loam,0.16614863669309105
4.3,737.93,96.48,Loam,0.23309043859308975
2.37,401.19,61.06,Loam,0.1563028226922499
17.28,1326.45,158.64,Sand,0.4832129915656229
21.71,1467.2,152.75,Sandy Loam,0.5593260299946339
13.9,494.63,37.27,Clay,0.2433231605346003
11.51,952.53,80.23,Loam,0.28648478489503004
17.31,1075.6,127.84,Clay,0.4857965889608579
15.25,927.39,94.91,Sand,0.3088340574421955
0.0,505.74,72.07,Sandy Loam,0.15343893209485943
9.97,1012.21,112.81,Sandy Loam,0.3191159738808221
19.51,1577.0,159.43,Sandy Loam,0.5606234382365323
0.0,420.71,56.42,Silt Loam,0.1464919408044494
0.0,436.31,46.29,Silt Loam,0.13809301154729817
14.79,903.11,101.04,Sandy Loam,0.3340461675492428
42.29,1900.93,182.32,Clay Loam,0.8418390858697871
23.47,1436.57,143.71,Clay Loam,0.5943156531461501
15.99,1453.74,145.98,Clay Loam,0.5224265577275508
9.09,915.26,98.97,Silt Loam,0.3012564407053018
17.89,1309.22,151.66,Clay Loam,0.5371486727670708
0.0,317.22,46.6,Loam,0.1265893022655385
25.93,1381.36,159.68,Sand,0.5819954235696478
35.1,1852.59,209.8,Clay Loam,0.8251608663573249
15.05,1341.37,153.55,Clay Loam,0.5142393351030271
33.33,1785.29,188.69,Sand,0.738714625270143
32.25,1530.75,162.67,Loam,0.6977823589606279
13.61,504.95,78.43,Clay,0.3026724718218042
45.01,1834.17,186.42,Loam,0.8439995768685894
0.0,412.95,71.93,Silt Loam,0.16112584850373357
32.28,1207.74,137.91,Clay,0.6704911516868813
3.06,541.63,63.35,Sandy Loam,0.16414600462512366
0.0,319.9,62.23,Sandy Loam,0.1343021223172063
15.98,1017.46,112.94,Sandy Loam,0.37750370698205304
7.12,801.57,90.55,Clay Loam,0.2713432581293975
18.52,1126.2,114.22,Silt Loam,0.44149702320990863
13.02,1281.24,137.8,Silt Loam,0.4444263056187166
0.29,374.36,68.64,Sandy Loam,0.14439923585809386
10.61,509.11,79.15,Sand,0.2134304081142579
18.71,1249.69,137.77,Loam,0.4883726192225607
12.38,883.38,108.5,Clay,0.3787407129224581
27.17,1539.59,177.64,Clay Loam,0.6979452272613093
28.03,1408.9,144.55,Silt Loam,0.6268949469695053
20.47,1737.53,159.65,Silt Loam,0.6122583107807645
26.47,1477.24,172.47,Sandy Loam,0.6437648501065865
13.28,1030.88,104.83,Loam,0.3499767765744298
23.71,1444.04,139.61,Sandy Loam,0.553455874030434
14.66,768.15,62.19,Clay,0.31101069925081154
4.44,820.73,102.44,Sandy Loam,0.23977262872989685
21.76,1641.27,143.39,Sandy Loam,0.5615358826323011
5.5,1058.91,104.05,Sandy Loam,0.27053419478532514
24.4,1657.25,177.98,Sandy Loam,0.6512978876725909
34.61,1698.12,183.66,Clay Loam,0.7802993122479449
28.55,1757.86,168.43,Silt Loam,0.7054580722023903
24.46,1858.28,185.23,Sand,0.6615472440422853
12.23,1032.67,99.85,Sandy Loam,0.32081687812914195
3.4,842.07,87.56,Sandy Loam,0.21420622460402833
14.17,1289.74,140.07,Clay,0.4990447842566469
14.56,930.99,96.26,Clay,0.3838821846316689
14.57,1321.83,135.3,Sandy Loam,0.4357612625135122
29.55,1499.5,132.98,Loam,0.6193420493319846
23.05,1470.29,169.32,Silt Loam,0.6272337832269772
13.16,936.74,111.96,Sandy Loam,0.34018499912141975
4.28,583.66,84.42,Sand,0.18242323992350828
18.5,1031.9,132.23,Clay Loam,0.47678438525747796
8.76,542.41,56.44,Clay,0.23366437243814542
31.94,1813.16,177.81,Loam,0.7429648509158359
14.58,887.99,71.5,Silt Loam,0.30442625842147547
4.19,562.58,117.74,Loam,0.2471134030168214
3.58,343.26,48.65,Loam,0.14765554930478486
20.27,1397.9,161.39,Sand,0.5278398255565487
21.67,1382.73,125.87,Clay Loam,0.5370654713174831
10.21,879.03,114.06,Silt Loam,0.3324536574925157
0.15,421.91,85.84,Sandy Loam,0.1630650427512379
10.48,996.37,108.77,Loam,0.3266362341326907
12.92,829.07,79.45,Sandy Loam,0.2762479941039059
29.58,1451.11,148.52,Sandy Loam,0.6301429014668917
26.45,1329.82,106.28,Sandy Loam,0.5077697696846196
6.11,919.81,102.21,Clay,0.3119039354893786
13.85,670.42,92.65,Clay Loam,0.32188323910392524
32.0,1979.66,197.63,Silt Loam,0.7917660239037564
18.44,1071.8,112.2,Silt Loam,0.4310469085520011
18.87,1470.07,160.22,Clay Loam,0.5806199579369253
5.49,538.94,77.56,Loam,0.20265042902858194
18.08,1125.5,96.4,Clay,0.44097084962749233
0.0,346.81,52.55,Sand,0.11671379078718164
20.23,1159.27,160.87,Clay Loam,0.5623206476648029
39.51,1938.83,174.47,Sandy Loam,0.7961417427234087
12.19,953.15,104.5,Clay,0.3770594369873733
8.13,366.29,82.09,Silt Loam,0.22263170493026532
0.1,352.62,68.3,Clay,0.1751729879505847
17.44,959.58,98.66,Sandy Loam,0.36108886530718737
0.0,572.04,74.58,Loam,0.1666081436043848
12.89,339.7,50.54,Clay Loam,0.22331038430445463
33.19,1585.56,151.48,Sandy Loam,0.6828917542927814
14.17,1079.49,116.04,Sand,0.34836701410520476
0.0,791.72,87.05,Loam,0.19470823735257567
32.04,1830.14,186.4,Loam,0.7571965517723032
0.0,497.44,53.54,Clay Loam,0.15445866159629298
34.73,1925.06,174.11,Clay,0.8023832077727605
12.73,833.74,94.42,Sandy Loam,0.29791767238063277
25.5,1810.29,208.65,Loam,0.7346022518077627
26.1,1325.0,140.48,Silt Loam,0.5914052869552034
32.14,1705.4,168.51,Clay,0.7600275771480962
38.34,1972.82,208.87,Loam,0.8368481934487108
9.85,790.29,88.75,Silt Loam,0.28075995241919166
25.6,1933.93,222.07,Loam,0.7644452934929437
18.13,962.12,106.53,Clay,0.4423852147568884
11.76,955.37,116.49,Silt Loam,0.3590138708122176
4.62,878.66,87.76,Sandy Loam,0.2260987202792628
25.17,1220.39,137.38,Clay,0.601345807054583
15.74,562.05,74.71,Sandy Loam,0.2695212553164139
18.62,1241.31,130.87,Clay Loam,0.49859957995325654
29.21,1220.9,122.35,Clay,0.615374270640851
26.36,1595.23,154.0,Sandy Loam,0.6227169953606382
26.44,1717.2,178.78,Silt Loam,0.6992090930952743
11.82,1048.75,123.82,Clay,0.41797113878352316
18.46,813.97,91.35,Clay,0.40218574339958074
4.92,740.87,90.99,Sandy Loam,0.2219328147886695
10.29,630.86,76.21,Silt Loam,0.25234164514531066
0.0,398.0,57.3,Clay,0.16578093171693475
9.34,882.16,96.39,Sand,0.25642524015293594
14.34,759.42,88.62,Silt Loam,0.31751032504893334
30.96,1942.91,235.33,Loam,0.8186405839255964
16.94,1248.11,137.0,Sandy Loam,0.45564405897997257
17.47,890.37,109.81,Clay Loam,0.4093700324920077
27.72,1286.79,142.38,Clay,0.6423754008220772
7.96,536.63,64.35,Sandy Loam,0.19544316771994313
11.82,1054.87,134.35,Sandy Loam,0.377611825479917
18.74,1364.6,138.45,Clay,0.5524427382627121
17.02,1131.13,137.63,Clay,0.5071445026733846
15.27,983.02,103.46,Clay,0.40944265670865393
28.85,1989.54,184.66,Loam,0.7426298119829293
33.55,1796.54,187.17,Clay,0.8009454051296995
21.62,1359.79,125.81,Sand,0.47149242909727096
10.78,1267.94,142.15,Clay Loam,0.4399448641891355
16.46,1355.12,124.05,Clay,0.5005541670379425
4.32,642.23,73.02,Loam,0.19659903958220407
13.07,971.73,85.98,Clay,0.35548079124306275
10.79,367.08,95.4,Clay,0.29153004663785154
17.36,1108.43,94.95,Loam,0.3808196712062855
14.26,1223.14,130.23,Loam,0.42483542324891116
8.85,687.17,99.0,Clay Loam,0.2886573337916642
31.02,1938.85,210.04,Loam,0.7889944182905229
32.55,1846.07,198.92,Sandy Loam,0.7702232816559524
27.46,1527.64,152.73,Clay,0.6809924684608345
24.18,1206.76,148.87,Clay,0.6104113119997334
29.46,1778.95,193.81,Sand,0.7131969875571271
12.64,522.11,70.17,Clay,0.2829589678658972
31.42,1643.87,171.56,Clay Loam,0.7345826611152009
0.71,512.2,61.54,Clay,0.1818764763520197
38.05,1650.16,154.87,Sandy Loam,0.7362669649877636
11.01,768.8,107.75,Clay Loam,0.3298072246023893
25.65,1791.05,200.88,Clay,0.7609470763117078
40.36,1904.87,178.18,Loam,0.811697173293848
15.45,552.95,67.46,Silt Loam,0.27537186389381135
15.57,1086.55,115.64,Clay,0.4460014233104931
30.84,1967.68,196.6,Silt Loam,0.7813442348476234
15.57,1121.79,121.93,Clay,0.4615083473395082
32.93,1768.03,193.33,Clay,0.8020939604981191
26.41,1300.84,125.87,Clay,0.6018143656906346
15.61,938.06,91.73,Clay Loam,0.36368656097222357
10.23,785.83,109.27,Clay,0.3490549632606459
14.4,645.48,71.15,Clay,0.31140380274549784
24.34,1595.06,144.61,Sandy Loam,0.5854847911056357
18.3,957.12,98.86,Loam,0.38134817770170265
15.94,1169.17,120.27,Loam,0.4182139671300707
18.89,1136.95,145.65,Clay,0.5424599131598018
19.06,1281.37,149.2,Silt Loam,0.5293946758554355
29.15,1771.48,196.65,Sandy Loam,0.7341482632048301
31.46,1967.26,209.35,Loam,0.7932911295011853
20.58,992.89,123.55,Clay,0.5032540627798312
24.47,1706.78,163.29,Sandy Loam,0.6317577891381435
22.29,1599.7,160.99,Silt Loam,0.6184661596921237
30.1,1275.0,119.9,Loam,0.5776645153717969
37.39,1925.28,190.12,Clay,0.8366646333901144
0.0,640.81,87.93,Clay,0.217597525929123
0.89,485.75,65.74,Silt Loam,0.1643316855443251
19.97,1751.74,197.33,Clay Loam,0.6842931421028451
10.18,1046.55,97.07,Clay,0.3540126224297518
13.1,1739.85,184.09,Loam,0.5691944171901142
29.68,1818.25,164.92,Clay,0.7449144888884953
0.0,406.18,57.97,Loam,0.1409755625047684
30.34,1801.89,193.28,Loam,0.7510785114703166
7.12,1062.14,112.38,Clay Loam,0.32967572599970935
17.77,1167.74,133.36,Clay,0.5111393607966165
19.23,1365.21,128.47,Silt Loam,0.5017391777895801
39.01,1874.85,163.78,Loam,0.7829681503886687
7.71,332.5,58.28,Sand,0.15961977435835545
20.14,1110.63,146.12,Sandy Loam,0.4912653174908546
21.75,1469.13,137.28,Clay,0.5927479377436762
34.5,1528.6,175.91,Clay Loam,0.7558417508416234
15.78,1477.31,153.61,Clay,0.5617609531960643
0.0,528.54,47.53,Sandy Loam,0.1322454216119691
9.76,808.97,75.83,Sand,0.22568554069213925
23.47,909.82,102.12,Clay,0.48462989856684713
26.34,1667.54,164.01,Sandy Loam,0.6472524158497587
8.56,773.89,69.96,Sand,0.20701924414728085
0.0,658.2,53.83,Clay Loam,0.16425019132696927
37.28,1927.66,180.79,Silt Loam,0.8038088589020326
5.07,315.07,51.26,Loam,0.1567024664193579
37.87,1996.3,199.57,Silt Loam,0.8328432767665549
19.87,1450.6,143.04,Silt Loam,0.545037016898871
24.63,1708.4,176.78,Silt Loam,0.6787618578051933
3.55,800.85,107.68,Sand,0.22076676094867273
0.91,324.34,55.1,Clay,0.16434314610966946
19.69,1554.38,158.07,Clay,0.6180226049719787
22.47,1718.05,188.55,Sandy Loam,0.6567616443199499
23.06,1558.81,145.9,Clay Loam,0.607018274345802
2.41,542.85,65.48,Sandy Loam,0.16263506425531626
22.93,1580.83,159.26,Clay Loam,0.6315504476736914
28.48,1607.17,146.09,Clay Loam,0.6652937871413311
22.79,1419.52,141.46,Clay Loam,0.5814453587229942
24.61,1602.4,133.09,Clay Loam,0.6044133852966755
29.68,1738.07,205.11,Sand,0.7284353906209619
15.9,1343.13,126.82,Sand,0.4119104882746564
3.54,450.63,84.35,Silt Loam,0.19931705079733764
17.33,1128.97,122.18,Clay,0.4813243869250634
0.0,432.0,67.35,Clay,0.17862330734225465
18.83,992.82,102.02,Clay,0.4447216451308322
9.43,992.08,112.41,Clay,0.36759041207058896
2.7,412.22,66.86,Clay,0.19406520308882513
17.68,892.99,110.34,Clay Loam,0.41276092172628354
8.4,488.7,75.6,Silt Loam,0.22557677651953661
27.65,1674.0,165.13,Loam,0.6734115753598021
30.41,1911.07,184.79,Silt Loam,0.7580569936323404
7.2,422.94,34.15,Sandy Loam,0.15147199528128638
35.85,1923.7,200.98,Clay,0.8387439002553464
14.68,1188.38,143.19,Sand,0.4124992837983547
6.21,809.26,117.07,Loam,0.2839989073496144
0.0,430.67,63.34,Silt Loam,0.1536489790359522
17.79,1151.06,112.1,Loam,0.42046523727364415
26.6,1650.68,143.1,Sandy Loam,0.6116493338251388
29.72,1502.05,170.81,Sand,0.6520016270170848
3.5,385.38,27.74,Clay,0.15522363997830743
9.15,423.93,53.04,Clay Loam,0.20604588268939117
10.21,984.88,105.28,Clay,0.36215458434847314
15.73,801.99,91.14,Sandy Loam,0.3167434696425136
5.26,695.05,83.09,Clay Loam,0.23697824320482394
13.44,777.71,92.07,Clay Loam,0.32750909751975654
20.02,1665.92,133.7,Clay,0.5895715082696809
32.77,1879.69,189.39,Clay,0.8041578259693746
3.85,988.67,75.54,Silt Loam,0.23043454877806085
29.47,1840.39,196.62,Clay,0.7874300403706535
13.13,846.54,87.86,Sandy Loam,0.29241406886429605
13.59,1109.94,87.54,Silt Loam,0.34290634300587947
2.43,684.25,69.37,Sandy Loam,0.17560293079072264
26.01,1388.81,136.44,Clay,0.6257272688559763
32.77,1964.27,214.64,Sandy Loam,0.8003607883325154
18.07,1325.94,142.28,Clay Loam,0.5234211199023223
12.38,908.28,106.91,Sandy Loam,0.32173865452247064
35.21,1401.29,163.83,Silt Loam,0.7238400242952141
9.95,508.97,64.36,Loam,0.21535881990414524
36.03,1810.72,194.28,Clay,0.8258636024614203
19.28,1155.24,134.23,Loam,0.4773821733728388
16.11,1063.89,96.45,Sandy Loam,0.35493321043012654
7.94,1295.97,158.73,Loam,0.4193857438569297
17.85,1362.13,121.29,Sandy Loam,0.4485615696246086
0.04,422.02,71.74,Silt Loam,0.16170458894567422
13.83,1460.45,128.68,Silt Loam,0.45561341007661016
2.44,711.28,93.03,Clay,0.24838927135610314
14.37,1513.72,184.16,Silt Loam,0.5702944052942278
27.77,1698.31,169.65,Silt Loam,0.6949256981447821
31.43,1666.73,166.16,Clay,0.7480325734101142
24.32,1239.25,140.69,Clay,0.6006469794000611
19.76,1184.29,121.65,Sandy Loam,0.44981241115046083
0.04,542.89,96.13,Loam,0.18847522203654912
16.7,1618.09,168.51,Clay,0.6131933348908166
0.44,761.4,83.72,Clay,0.2245492211606512
10.54,1144.38,114.89,Clay,0.3989515933376024
5.22,783.27,76.5,Clay Loam,0.2348116661287539
3.75,527.51,58.06,Silt Loam,0.17591623593820166
16.33,1370.25,138.06,Sandy Loam,0.46458762128147446
3.54,392.36,48.0,Clay Loam,0.16273845736900336
24.29,1572.7,151.67,Sandy Loam,0.5953479863042618
10.85,839.9,127.07,Silt Loam,0.3566257753171092
5.71,300.23,31.57,Loam,0.14068541389391198
11.48,1168.92,127.4,Sandy Loam,0.3738564796404048
3.69,379.65,63.06,Clay,0.19392872703493708
9.32,769.49,98.71,Loam,0.2793155669406524
22.37,1501.86,154.29,Clay,0.6325496737030357
6.56,406.57,52.98,Clay,0.20315903972368365
32.93,1726.88,182.19,Clay,0.7854989305633094
0.0,306.49,51.58,Loam,0.13022525308362676
7.48,719.6,80.88,Sand,0.2089881836887578
26.6,1559.54,136.93,Loam,0.6029830853589664
9.39,837.66,88.37,Sand,0.2419346828682684
6.39,473.22,45.39,Silt Loam,0.1749155552231768
13.65,912.4,92.11,Sandy Loam,0.3098447240188459
18.36,759.67,88.87,Clay,0.39100271533082653
21.0,1732.61,181.32,Clay Loam,0.6657569935453969
10.04,832.69,121.65,Clay,0.37331522016166874
22.28,1641.19,159.65,Silt Loam,0.6203215382196408
33.34,1816.18,195.08,Sandy Loam,0.7687235531326941
6.66,1037.49,117.96,Loam,0.3103910416632179
32.67,1846.9,205.66,Clay,0.8198598419707607
9.68,941.44,113.37,Loam,0.3214408974223277
29.11,1938.93,179.38,Sand,0.7024278674894248
0.0,451.79,34.82,Sand,0.10811666729004299
21.03,1467.93,156.78,Clay Loam,0.5963043074415608
22.21,1139.48,114.63,Loam,0.4700426790330702
13.05,959.0,91.61,Loam,0.31877335874519674
24.65,1375.61,124.79,Clay,0.589877030648893
32.25,1496.56,157.1,Clay Loam,0.7068298740279525
1.47,307.42,70.28,Loam,0.15491544748976796
2.88,583.82,66.41,Loam,0.17597990594998952
26.58,1512.18,164.95,Clay Loam,0.6694298101386238
19.94,1432.86,147.42,Sandy Loam,0.5271012786681812
30.32,1942.28,175.46,Sandy Loam,0.7275604140832643
18.28,1593.76,174.46,Clay,0.6367698573418522
36.96,1916.31,176.05,Sandy Loam,0.7783864047035328
21.96,1494.32,154.81,Clay Loam,0.6050078541046192
11.04,806.69,87.48,Sandy Loam,0.27040271659933834
0.0,479.12,76.52,Loam,0.1629603657988483
28.76,1629.1,150.75,Clay,0.6991677335563099
18.09,1395.05,151.42,Loam,0.5233375285788316
0.93,381.92,41.78,Sandy Loam,0.12460038147333505
16.63,912.09,94.42,Clay,0.39949306585559463
36.48,1926.56,138.86,Sandy Loam,0.7236232486815756
16.9,1150.68,154.94,Sandy Loam,0.477893646979714
5.87,1035.64,121.47,Silt Loam,0.3194477652098403
30.53,1078.09,105.52,Clay,0.5834638198641297
15.83,655.1,62.09,Silt Loam,0.27958687363936063
16.15,926.8,95.98,Sandy Loam,0.3407973590893532
8.81,928.68,114.33,Loam,0.31379456131234174
1.21,389.0,26.63,Clay Loam,0.1303536232225069
23.38,1604.86,162.31,Clay,0.666261474270681
20.48,1008.06,137.28,Sandy Loam,0.46707452640691693
29.27,1697.71,155.78,Loam,0.6754197160075139
24.99,1745.59,178.31,Sandy Loam,0.6662281125350059
4.85,660.39,112.48,Sandy Loam,0.24373983719386627
27.96,1417.5,157.06,Clay,0.682061305274815
24.06,1102.88,121.15,Silt Loam,0.5102280180702276
37.57,1796.27,189.26,Sandy Loam,0.7904890105517327
11.12,666.76,74.0,Silt Loam,0.25889756731817304
21.78,1452.28,170.2,Clay,0.6491354516700216
4.46,1333.18,134.0,Loam,0.3450142304080651
11.53,802.01,62.79,Silt Loam,0.2576043023208341
4.64,532.22,62.03,Clay,0.21001437515922827
22.86,1407.79,132.2,Silt Loam,0.5516350969677717
25.38,1555.62,155.79,Clay,0.6694093473159309
4.1,836.57,91.4,Loam,0.23257116388121155
24.71,1396.22,163.62,Sand,0.5781877936508518
16.6,971.72,117.88,Silt Loam,0.411643895796076
27.66,1512.45,160.07,Sandy Loam,0.637600271194174
11.51,638.67,77.44,Sand,0.22760552718055094
33.29,1813.37,167.32,Silt Loam,0.7484308252939714
7.72,788.6,58.26,Sandy Loam,0.20432055488399473
12.15,925.24,104.97,Clay Loam,0.3514788448280497
2.43,398.76,67.81,Silt Loam,0.1702189762243795
4.33,489.57,62.44,Sandy Loam,0.16746268336456974
22.53,1176.97,117.9,Loam,0.48364562586274906
12.32,754.91,94.91,Clay Loam,0.31957763206183215
38.79,1720.32,173.58,Loam,0.7822443691407517
11.53,324.98,74.53,Clay,0.2628476741550003
13.29,944.46,123.49,Clay,0.42131538315115535
0.0,873.49,113.01,Clay,0.2709968158763314
6.84,332.86,61.32,Loam,0.1787259834530564
1.53,511.43,46.68,Sand,0.126707208539385
10.06,1003.19,120.23,Silt Loam,0.35376155122684527
14.77,1137.87,128.05,Clay,0.46622841926451186
11.51,987.29,117.95,Silt Loam,0.36233841233942726
21.11,1202.59,135.62,Sandy Loam,0.4920539311421341
12.44,1311.72,144.85,Sandy Loam,0.4300569188894137
0.0,316.87,89.03,Loam,0.1659707911254277
17.5,1088.96,116.86,Sand,0.3834419946720415
35.87,1937.95,208.46,Loam,0.8193512464544119
20.85,1182.35,119.35,Clay,0.5191558032596938
19.1,1451.82,162.52,Loam,0.5607465756869915
5.71,830.17,108.8,Silt Loam,0.2791937887997956
23.78,1615.79,170.89,Silt Loam,0.6518572138637104
27.48,1613.97,190.3,Clay,0.7461360140436081
25.15,1186.2,113.49,Clay,0.5539313806698631
22.95,1959.22,189.02,Silt Loam,0.7066473938929146
3.17,513.44,69.39,Silt Loam,0.18387157130499396
0.0,328.81,62.81,Loam,0.14122208249399276
17.92,1609.27,167.53,Sand,0.5377226496670565
32.28,1672.16,189.78,Clay Loam,0.7690716399041093
6.81,504.35,55.47,Clay,0.21512236781026794
11.28,751.49,70.53,Sandy Loam,0.2435195344853028
5.2,329.84,54.31,Clay,0.1902861262289044
7.57,798.62,90.72,Silt Loam,0.2652608954662164
24.12,1614.34,173.43,Loam,0.6479295036688435
28.54,1180.53,125.84,Clay,0.6106087171438352
10.6,891.76,95.16,Silt Loam,0.3065589249009922
16.31,931.96,102.75,Sand,0.33179251318955333
0.08,302.3,47.64,Clay,0.1509868230405378
0.95,809.66,88.29,Clay,0.23824870611194887
11.76,1398.98,142.86,Loam,0.44108286519234574
30.23,1956.13,190.0,Sandy Loam,0.7489962883573046
34.08,1740.0,189.45,Silt Loam,0.7784641653265804
4.74,340.11,53.52,Sandy Loam,0.1520005495271957
35.12,1827.55,218.33,Sandy Loam,0.8108079114323036
21.69,1631.44,169.24,Silt Loam,0.6302571754802823
34.61,1626.64,158.13,Sandy Loam,0.7099281822012425
10.75,1078.59,157.13,Sandy Loam,0.40993247816883077
14.6,976.61,114.1,Sandy Loam,0.3617153938747594
10.25,814.96,108.2,Sand,0.2753806749997994
1.36,411.68,65.93,Clay,0.18426447720557426
14.45,688.0,91.27,Loam,0.3052775921108599
4.86,719.23,92.77,Clay,0.26830829482482293
9.71,1122.93,104.53,Sand,0.2927898805211378
25.51,1570.66,166.87,Loam,0.645765087570248
14.11,1105.48,99.62,Loam,0.3566276789907695
18.85,398.34,53.23,Clay Loam,0.2792434177968323
35.95,1928.24,182.66,Clay Loam,0.8050575918575366
30.01,1902.63,196.6,Clay Loam,0.7789706588739552
21.42,1634.82,172.15,Clay,0.6671082502348598
24.3,1985.26,205.89,Sand,0.7055546517070643
13.39,1225.62,134.62,Loam,0.4241229106979993
33.31,1936.71,185.2,Clay,0.8067746822800971
9.71,428.53,54.65,Loam,0.19605136990082206
18.04,921.66,116.76,Sandy Loam,0.39491821810697536
8.81,683.15,97.5,Clay,0.3064872759419424
5.04,632.92,59.76,Sandy Loam,0.1779299314522128
6.13,539.37,45.58,Sand,0.1503862190594973
18.57,1358.1,131.33,Loam,0.4868181726433321
35.16,1628.25,182.22,Loam,0.7593454141742669
18.72,1283.11,153.7,Loam,0.5219177895683136
4.57,549.84,55.61,Clay Loam,0.18724464484005024
16.5,1678.91,175.71,Clay,0.6301705342343149
20.65,1381.12,171.82,Loam,0.5861607096030448
17.38,959.88,112.62,Loam,0.3968277804831874
17.58,1446.02,171.46,Sand,0.5235124078257131
5.08,741.84,101.75,Clay,0.2856085727285521
